Customer_ID,Postal_Code_ID,Customer_address_ID
SP-20860,325,2618
LS-16975,325,2619
EM-14200,325,2620
HM-14860,325,2621
RD-19930,325,2622
MD-17350,325,2623
SJ-20125,325,2624
LC-17050,325,2625
DB-13120,325,2626
KT-16480,325,2627
BF-11215,325,2628
TH-21235,326,2629
LH-17155,326,2630
SC-20770,326,2631
JF-15565,326,2632
BF-11170,326,2633
RE-19450,326,2634
LS-16975,326,2635
KH-16510,326,2636
DB-13660,326,2637
EM-13825,326,2638
GA-14515,326,2639
TP-21415,326,2640
KB-16585,326,2641
ME-17320,326,2642
SH-19975,326,2643
AS-10285,326,2644
CK-12205,326,2645
GA-14725,326,2646
GH-14485,326,2647
SR-20740,326,2648
MG-17650,326,2649
DB-13270,326,2650
BP-11185,326,2651
Dl-13600,327,2652
AS-10630,327,2653
LC-16930,327,2654
CM-11815,327,2655
EH-14185,327,2656
SN-20710,327,2657
XP-21865,327,2658
LW-16825,327,2659
BF-11005,327,2660
CS-12130,328,2661
JF-15355,328,2662
KW-16435,328,2663
NG-18430,328,2664
AS-10045,328,2665
LA-16780,328,2666
DB-13270,328,2667
AR-10825,328,2668
RD-19930,328,2669
RB-19330,328,2670
JK-16120,328,2671
JB-15925,328,2672
GM-14455,328,2673
BG-11035,328,2674
TB-21250,328,2675
AR-10345,328,2676
EB-14170,328,2677
CV-12805,328,2678
GT-14755,329,2679
JS-15880,329,2680
DS-13180,330,2681
JE-15745,330,2682
HG-15025,330,2683
SG-20890,330,2684
FM-14380,330,2685
NM-18520,330,2686
NR-18550,330,2687
CW-11905,331,2688
HM-14860,331,2689
AC-10660,331,2690
EJ-13720,331,2691
CM-12715,331,2692
VS-21820,331,2693
JM-15250,331,2694
EA-14035,331,2695
FP-14320,331,2696
VW-21775,331,2697
MS-17830,332,2698
HA-14920,332,2699
SP-20620,332,2700
EB-14170,332,2701
CB-12025,333,2702
SC-20230,333,2703
MZ-17515,333,2704
MC-17590,333,2705
DC-12850,333,2706
SC-20260,333,2707
BF-11020,333,2708
AB-10015,333,2709
AH-10075,333,2710
SC-20050,333,2711
CD-11980,334,2712
LH-17020,334,2713
TD-20995,335,2714
JS-15940,335,2715
JK-16120,335,2716
GH-14665,336,2717
EB-13750,336,2718
AA-10315,336,2719
CM-12160,337,2720
JB-16000,337,2721
VP-21760,337,2722
MP-17470,337,2723
NH-18610,338,2724
PO-18850,338,2725
JS-15880,338,2726
AS-10090,338,2727
CT-11995,338,2728
JD-15790,339,2729
TP-21565,339,2730
AW-10840,340,2731
AG-10675,340,2732
MC-18100,341,2733
CC-12145,341,2734
CM-11815,341,2735
MN-17935,341,2736
MG-17875,341,2737
BP-11095,341,2738
PS-18760,341,2739
GA-14515,341,2740
SC-20380,341,2741
TS-21655,341,2742
MY-18295,342,2743
AB-10150,343,2744
EA-14035,343,2745
CM-12235,343,2746
JK-15730,343,2747
HM-14860,343,2748
PG-18820,343,2749
DK-13090,343,2750
DP-13000,343,2751
RD-19585,344,2752
AB-10255,344,2753
SC-20020,344,2754
JF-15295,344,2755
GK-14620,344,2756
LC-16885,344,2757
MG-18145,344,2758
CC-12550,344,2759
DL-12865,345,2760
SC-20050,346,2761
TB-21595,346,2762
CC-12685,346,2763
MH-17785,346,2764
HG-14965,347,2765
FC-14335,347,2766
SS-20140,347,2767
AF-10870,348,2768
MM-17920,348,2769
LC-16930,349,2770
JM-15865,349,2771
CS-12250,350,2772
MM-18280,350,2773
AP-10720,351,2774
EM-14065,351,2775
MD-17860,352,2776
NK-18490,352,2777
SC-20260,352,2778
MH-18115,353,2779
GM-14500,353,2780
ML-18040,354,2781
SH-19975,355,2782
AB-10105,355,2783
JG-15310,356,2784
BC-11125,356,2785
KB-16240,356,2786
SC-20800,357,2787
NF-18385,357,2788
SF-20965,358,2789
SF-20965,359,2790
SD-20485,359,2791
SG-20890,360,2792
KN-16705,360,2793
CK-12205,360,2794
MP-17965,360,2795
CA-11965,361,2796
MT-17815,361,2797
ME-18010,361,2798
MO-17500,362,2799
BG-11035,362,2800
MB-17305,363,2801
PV-18985,363,2802
CA-12265,364,2803
TP-21130,364,2804
CB-12025,364,2805
RS-19765,364,2806
TB-21355,365,2807
CB-12025,365,2808
PM-18940,366,2809
GZ-14470,366,2810
TB-21520,367,2811
AC-10615,367,2812
SC-20305,367,2813
DK-13375,368,2814
MC-17590,369,2815
PO-18850,370,2816
EB-13705,370,2817
FM-14290,371,2818
MY-18295,371,2819
WB-21850,372,2820
PK-19075,373,2821
RP-19390,373,2822
SS-20590,373,2823
JP-15520,373,2824
JE-16165,374,2825
DP-13390,374,2826
SS-20515,374,2827
JO-15145,374,2828
MK-17905,374,2829
BD-11500,375,2830
SP-20545,375,2831
CS-12250,375,2832
BW-11110,376,2833
BM-11650,376,2834
IM-15070,376,2835
HL-15040,376,2836
JE-15610,376,2837
PV-18985,376,2838
TB-21595,376,2839
MP-18175,376,2840
JD-16150,376,2841
PK-19075,376,2842
MG-17650,376,2843
HR-14770,376,2844
CG-12040,376,2845
AG-10675,376,2846
TS-21655,376,2847
LS-17200,376,2848
JB-15400,376,2849
MY-18295,376,2850
DJ-13420,376,2851
HE-14800,376,2852
NB-18655,376,2853
CM-12235,376,2854
SH-19975,376,2855
JS-15940,377,2856
BE-11410,377,2857
RP-19855,378,2858
DK-12895,378,2859
PO-19180,378,2860
JJ-15445,379,2861
PA-19060,380,2862
RE-19450,380,2863
AG-10900,380,2864
DP-13105,380,2865
TS-21160,381,2866
BT-11305,382,2867
EM-14140,382,2868
EB-13930,383,2869
SC-20695,383,2870
MS-17365,384,2871
MA-17560,385,2872
KB-16585,386,2873
DK-13090,386,2874
RB-19465,386,2875
YC-21895,386,2876
MC-17575,386,2877
CV-12805,386,2878
DK-12835,386,2879
AA-10375,387,2880
LS-16975,387,2881
BM-11650,387,2882
JO-15550,387,2883
SW-20350,387,2884
SM-20950,387,2885
AM-10360,387,2886
GT-14710,387,2887
AG-10270,387,2888
PN-18775,387,2889
PG-18820,387,2890
SP-20650,387,2891
NF-18475,387,2892
TM-21010,388,2893
SS-20590,389,2894
LC-16930,390,2895
PO-19195,390,2896
EG-13900,390,2897
VS-21820,390,2898
TP-21130,390,2899
CS-12400,391,2900
JB-15400,391,2901
DR-12880,391,2902
JH-15910,391,2903
PO-19180,391,2904
SP-20545,391,2905
KL-16645,391,2906
KD-16345,391,2907
GG-14650,391,2908
JL-15235,391,2909
EA-14035,391,2910
ML-17755,391,2911
CM-12190,391,2912
BP-11185,391,2913
CL-11890,391,2914
BB-11545,391,2915
TS-21370,391,2916
KT-16465,391,2917
EG-13900,391,2918
AH-10195,391,2919
MH-18025,391,2920
SC-20305,391,2921
AB-10600,391,2922
AH-10585,391,2923
EB-13840,391,2924
HA-14920,391,2925
MO-17500,391,2926
AG-10765,391,2927
MC-17575,391,2928
SB-20170,391,2929
JJ-15445,391,2930
MM-18055,391,2931
RL-19615,391,2932
NP-18700,391,2933
SP-20860,391,2934
BF-11170,391,2935
MC-18100,391,2936
MY-18295,391,2937
SP-20650,391,2938
KH-16360,391,2939
BS-11665,391,2940
FO-14305,391,2941
BP-11050,391,2942
EH-13765,391,2943
RD-19930,391,2944
HE-14800,391,2945
MY-17380,391,2946
AG-10900,391,2947
BN-11470,391,2948
MC-17425,391,2949
KB-16600,391,2950
MP-18175,391,2951
CS-12250,391,2952
LC-16870,391,2953
RO-19780,391,2954
CS-11845,391,2955
SG-20605,391,2956
PT-19090,391,2957
MH-17455,391,2958
MM-17920,391,2959
RB-19465,392,2960
KL-16645,392,2961
RC-19825,392,2962
CC-12670,392,2963
SA-20830,392,2964
CS-11950,392,2965
CA-12265,392,2966
NS-18640,392,2967
PL-18925,392,2968
MM-18055,392,2969
HK-14890,392,2970
JD-16015,392,2971
JH-15820,392,2972
SJ-20125,392,2973
CR-12730,392,2974
DR-12940,392,2975
MA-17560,392,2976
NF-18595,392,2977
AF-10870,392,2978
NM-18520,392,2979
RF-19735,392,2980
DK-12985,392,2981
XP-21865,392,2982
SM-20950,392,2983
GH-14665,392,2984
RL-19615,392,2985
CM-12385,392,2986
RW-19630,392,2987
DD-13570,392,2988
BK-11260,392,2989
HA-14905,392,2990
SU-20665,392,2991
ZC-21910,392,2992
RD-19720,392,2993
CB-12415,392,2994
FC-14335,392,2995
MC-17605,392,2996
DP-13165,392,2997
RF-19345,392,2998
JW-16075,392,2999
ME-17725,392,3000
RD-19810,392,3001
RB-19570,392,3002
EK-13795,392,3003
CY-12745,392,3004
DP-13000,392,3005
MG-17695,392,3006
GM-14500,392,3007
TS-21610,392,3008
HD-14785,392,3009
EP-13915,392,3010
SH-19975,392,3011
EP-13915,393,3012
DK-13225,393,3013
MO-17800,393,3014
DB-13060,393,3015
AT-10735,393,3016
LE-16810,393,3017
SD-20485,393,3018
RA-19915,393,3019
SN-20560,393,3020
GM-14455,393,3021
HW-14935,393,3022
ME-17320,393,3023
SA-20830,393,3024
JK-16120,393,3025
CK-12595,393,3026
SP-20920,393,3027
CB-12415,393,3028
MK-17905,393,3029
SC-20575,393,3030
HG-14965,393,3031
CV-12295,393,3032
GH-14410,393,3033
LC-16870,393,3034
JD-16015,393,3035
KW-16435,393,3036
VG-21805,393,3037
AS-10090,393,3038
LD-16855,393,3039
LS-16975,393,3040
SJ-20215,393,3041
JS-15595,393,3042
TA-21385,393,3043
SU-20665,393,3044
JK-15730,393,3045
ML-17410,393,3046
QJ-19255,393,3047
LW-17215,393,3048
TS-21205,393,3049
EB-13930,393,3050
BM-11575,393,3051
MS-17365,393,3052
CC-12220,393,3053
TH-21235,393,3054
SB-20185,393,3055
BD-11500,393,3056
RB-19465,393,3057
JM-15265,393,3058
DL-13315,393,3059
BH-11710,393,3060
JF-15415,393,3061
JF-15490,393,3062
PA-19060,394,3063
PF-19165,395,3064
LT-17110,395,3065
MC-18100,395,3066
GG-14650,395,3067
AB-10105,395,3068
TB-21250,395,3069
DK-13150,396,3070
NF-18385,396,3071
JG-15805,396,3072
MC-17635,396,3073
AB-10165,396,3074
JF-15565,396,3075
JS-16030,396,3076
BP-11290,396,3077
RE-19450,396,3078
MM-18280,397,3079
TD-20995,397,3080
CP-12085,397,3081
NG-18430,397,3082
SJ-20215,397,3083
EM-13960,397,3084
BP-11095,398,3085
DP-13390,398,3086
RA-19285,398,3087
LO-17170,398,3088
JS-15940,399,3089
LH-16900,399,3090
TN-21040,399,3091
EH-14125,400,3092
JK-16120,400,3093
CK-12760,400,3094
TT-21460,400,3095
AW-10930,400,3096
BF-11020,400,3097
KA-16525,400,3098
FG-14260,400,3099
MG-17875,400,3100
RR-19315,400,3101
NR-18550,400,3102
ZC-21910,400,3103
DR-12940,400,3104
DP-13390,400,3105
LP-17095,400,3106
KL-16555,400,3107
AH-10120,400,3108
SW-20245,400,3109
FH-14275,400,3110
BE-11410,400,3111
PB-19105,401,3112
BP-11290,401,3113
SB-20185,401,3114
SN-20710,402,3115
GT-14755,402,3116
NF-18475,402,3117
PJ-18835,402,3118
MK-17905,402,3119
JB-15400,402,3120
DK-12895,402,3121
DF-13135,402,3122
BS-11380,403,3123
LS-17200,403,3124
Co-12640,403,3125
DB-13060,403,3126
BW-11200,403,3127
CR-12580,404,3128
VF-21715,404,3129
VM-21685,405,3130
BG-11695,405,3131
TM-21010,405,3132
SE-20110,406,3133
AZ-10750,406,3134
KH-16330,407,3135
LB-16795,407,3136
RA-19915,407,3137
TD-20995,408,3138
TC-21475,408,3139
FM-14380,408,3140
LA-16780,409,3141
RH-19600,410,3142
LC-16885,411,3143
TS-21610,412,3144
KH-16330,412,3145
TC-21475,413,3146
SS-20140,414,3147
JE-15745,415,3148
BT-11440,415,3149
SS-20410,416,3150
BM-11785,416,3151
AM-10705,417,3152
JK-15730,417,3153
AS-10285,418,3154
PR-18880,419,3155
DR-12940,420,3156
MG-17890,421,3157
RB-19570,421,3158
SZ-20035,421,3159
DL-13315,422,3160
SC-20845,423,3161
SS-20410,424,3162
ON-18715,425,3163
JK-16120,425,3164
DL-12925,425,3165
PG-18895,426,3166
GZ-14470,426,3167
RH-19495,426,3168
CT-11995,426,3169
JD-16060,426,3170
SP-20860,426,3171
TP-21130,426,3172
CM-12190,426,3173
KB-16315,427,3174
JD-16150,427,3175
AC-10450,427,3176
DV-13465,427,3177
CC-12430,427,3178
SC-20095,427,3179
DL-12925,427,3180
BF-11215,427,3181
BD-11320,427,3182
JC-16105,427,3183
AW-10930,427,3184
MH-17455,427,3185
ER-13855,428,3186
QJ-19255,428,3187
DW-13480,429,3188
GT-14710,429,3189
BN-11515,429,3190
HG-15025,429,3191
GH-14410,429,3192
DC-13285,430,3193
MP-17470,431,3194
CC-12475,431,3195
CT-11995,432,3196
NC-18340,432,3197
SM-20950,433,3198
Dp-13240,433,3199
KB-16240,434,3200
BO-11350,435,3201
PO-19180,435,3202
CS-12250,436,3203
RP-19855,436,3204
MW-18220,437,3205
PO-18865,438,3206
DK-13375,438,3207
XP-21865,438,3208
TB-21520,439,3209
HP-14815,439,3210
BE-11335,439,3211
PM-18940,439,3212
MH-18115,439,3213
KD-16495,439,3214
SC-20050,439,3215
LH-17155,439,3216
MG-17650,439,3217
NG-18355,439,3218
AR-10540,439,3219
BB-11545,439,3220
SP-20650,439,3221
MA-17560,439,3222
JH-15985,440,3223
ME-17320,440,3224
DS-13180,441,3225
PK-19075,441,3226
PM-19135,441,3227
TH-21550,441,3228
MS-17365,441,3229
BT-11395,441,3230
CH-12070,441,3231
TP-21130,441,3232
MJ-17740,441,3233
SW-20350,441,3234
EP-13915,441,3235
NH-18610,441,3236
DL-13495,441,3237
SC-20695,441,3238
JA-15970,441,3239
BS-11755,441,3240
RB-19465,441,3241
AJ-10945,441,3242
FM-14380,441,3243
BT-11440,441,3244
MC-17605,442,3245
DK-12835,442,3246
LD-17005,442,3247
RW-19630,442,3248
DB-13210,442,3249
RW-19540,442,3250
SR-20425,442,3251
MV-18190,442,3252
CC-12100,442,3253
CV-12295,442,3254
NM-18445,442,3255
AA-10480,442,3256
OT-18730,442,3257
QJ-19255,442,3258
AG-10495,442,3259
HJ-14875,442,3260
HK-14890,442,3261
MP-17965,443,3262
BW-11110,443,3263
DW-13480,443,3264
RD-19585,443,3265
MS-17710,443,3266
KL-16645,443,3267
JL-15835,443,3268
LA-16780,443,3269
CA-12775,443,3270
HW-14935,443,3271
AH-10690,443,3272
AB-10105,443,3273
KB-16600,444,3274
LA-16780,444,3275
AJ-10945,444,3276
JM-15265,445,3277
SZ-20035,445,3278
SF-20965,446,3279
ML-18040,446,3280
RF-19735,447,3281
MA-17560,447,3282
JS-16030,447,3283
AR-10405,447,3284
NC-18340,448,3285
EH-14005,448,3286
KW-16435,448,3287
SW-20275,449,3288
NC-18415,449,3289
VB-21745,450,3290
DM-12955,450,3291
JL-15505,451,3292
JH-15820,451,3293
SC-20020,451,3294
RB-19795,451,3295
SD-20485,451,3296
VP-21730,452,3297
JF-15295,452,3298
PS-19045,452,3299
MC-17590,453,3300
KB-16600,453,3301
EN-13780,453,3302
CR-12625,453,3303
LW-17215,453,3304
RC-19960,453,3305
EP-13915,454,3306
RD-19900,454,3307
GA-14725,455,3308
JB-16000,456,3309
SC-20695,456,3310
SN-20560,456,3311
DC-12850,456,3312
NH-18610,457,3313
SU-20665,458,3314
BM-11650,458,3315
SC-20680,459,3316
JH-15820,459,3317
DP-13000,460,3318
TB-21595,461,3319
CC-12430,461,3320
RB-19570,461,3321
KB-16600,461,3322
CC-12100,461,3323
IL-15100,461,3324
BM-11650,461,3325
VF-21715,461,3326
BS-11590,461,3327
BF-10975,461,3328
ZC-21910,461,3329
RA-19915,461,3330
ML-17410,461,3331
JR-16210,461,3332
SZ-20035,461,3333
NC-18625,461,3334
PA-19060,462,3335
RD-19480,462,3336
SF-20200,462,3337
VG-21805,462,3338
LC-16930,462,3339
HL-15040,462,3340
SC-20695,462,3341
MM-17920,462,3342
ZD-21925,462,3343
RA-19285,462,3344
TT-21460,462,3345
MC-17635,462,3346
HR-14770,462,3347
FH-14275,463,3348
CC-12220,463,3349
DB-13405,463,3350
HF-14995,464,3351
MD-17860,464,3352
CT-11995,464,3353
KF-16285,464,3354
NP-18685,464,3355
AB-10105,464,3356
TT-21265,464,3357
SV-20815,464,3358
PO-18865,464,3359
VP-21760,464,3360
KB-16315,464,3361
HW-14935,464,3362
RK-19300,465,3363
SF-20200,466,3364
RW-19690,467,3365
SM-20320,467,3366
RP-19855,467,3367
LP-17095,467,3368
RD-19720,467,3369
TC-20980,467,3370
SG-20605,467,3371
SC-20575,468,3372
RD-19480,468,3373
DL-12925,469,3374
AS-10285,469,3375
AJ-10945,470,3376
SC-20305,470,3377
MA-17995,470,3378
DL-13330,470,3379
AG-10765,470,3380
AC-10660,470,3381
CC-12670,471,3382
SR-20740,471,3383
RD-19900,471,3384
SV-20785,471,3385
MH-17455,472,3386
AB-10060,472,3387
VM-21835,473,3388
LH-16900,474,3389
CL-12565,475,3390
WB-21850,475,3391
BV-11245,476,3392
LC-16870,476,3393
DM-13345,476,3394
BE-11455,476,3395
CV-12295,476,3396
PO-18850,477,3397
RS-19870,477,3398
TR-21325,478,3399
DE-13255,479,3400
RD-19585,479,3401
CS-12175,480,3402
NW-18400,481,3403
ML-17755,482,3404
PW-19030,482,3405
TM-21010,482,3406
SG-20080,483,3407
RD-19660,483,3408
LS-17245,484,3409
EL-13735,485,3410
RD-19660,486,3411
RW-19690,487,3412
AS-10090,487,3413
CL-12700,487,3414
AA-10480,487,3415
KM-16225,487,3416
PP-18955,487,3417
EA-14035,487,3418
NZ-18565,487,3419
CP-12085,487,3420
BE-11455,487,3421
HM-14860,487,3422
MB-18085,487,3423
RW-19630,488,3424
FC-14245,488,3425
GA-14725,488,3426
RB-19435,489,3427
MC-17635,489,3428
NP-18670,489,3429
SC-20695,489,3430
KW-16570,490,3431
TG-21640,491,3432
BB-11545,491,3433
JF-15415,491,3434
NP-18670,492,3435
KH-16630,493,3436
PB-19210,494,3437
BD-11320,494,3438
TB-21400,494,3439
AR-10510,494,3440
CL-12565,494,3441
PS-18970,494,3442
RB-19465,494,3443
AG-10330,494,3444
HW-14935,494,3445
MT-18070,494,3446
DN-13690,494,3447
SL-20155,495,3448
JP-16135,495,3449
NG-18430,496,3450
AW-10930,496,3451
CD-12790,496,3452
TM-21490,496,3453
RF-19735,496,3454
TS-21430,496,3455
CC-12145,496,3456
BS-11365,496,3457
AA-10645,496,3458
AB-10015,496,3459
EC-14050,496,3460
SC-20680,497,3461
BP-11230,497,3462
BO-11350,497,3463
BD-11620,498,3464
Co-12640,498,3465
BE-11455,499,3466
TA-21385,499,3467
KM-16225,500,3468
RW-19630,500,3469
RR-19525,500,3470
RH-19510,501,3471
SS-20590,502,3472
NM-18445,502,3473
GB-14575,502,3474
CD-11920,502,3475
TB-21625,502,3476
BT-11395,503,3477
BH-11710,503,3478
BG-11695,503,3479
EM-13825,504,3480
RB-19360,504,3481
VW-21775,504,3482
CA-11965,505,3483
JL-15505,506,3484
NC-18340,507,3485
CS-12400,507,3486
SF-20065,508,3487
TB-21520,508,3488
AG-10495,508,3489
JD-15895,508,3490
DK-13225,508,3491
MR-17545,508,3492
DB-13210,508,3493
CA-12775,508,3494
LS-16945,508,3495
JW-16075,508,3496
VM-21685,508,3497
AW-10840,508,3498
MC-18100,508,3499
JD-16150,508,3500
PL-18925,508,3501
BH-11710,508,3502
LS-17200,508,3503
MO-17800,508,3504
CS-11950,508,3505
JO-15145,508,3506
LC-17140,508,3507
FM-14215,508,3508
VG-21805,508,3509
PW-19240,508,3510
SW-20245,508,3511
EB-13870,508,3512
MW-18220,508,3513
DJ-13510,508,3514
GW-14605,508,3515
AP-10720,508,3516
JB-16000,508,3517
SV-20785,508,3518
MH-17455,508,3519
KB-16240,508,3520
GM-14500,508,3521
EH-14125,508,3522
SC-20440,508,3523
TH-21115,508,3524
FM-14290,508,3525
BS-11590,508,3526
PS-18760,508,3527
ST-20530,508,3528
LH-16750,508,3529
MH-17290,508,3530
MY-18295,508,3531
DS-13180,508,3532
EB-13705,508,3533
PB-19105,508,3534
JS-15685,508,3535
PO-19195,508,3536
CM-12715,508,3537
EG-13900,508,3538
NK-18490,508,3539
HR-14830,508,3540
FC-14335,508,3541
SV-20365,508,3542
CJ-11875,508,3543
AY-10555,508,3544
MJ-17740,508,3545
MH-18115,508,3546
NS-18505,508,3547
SC-20305,508,3548
JH-16180,508,3549
SC-20020,508,3550
BT-11485,508,3551
AS-10240,508,3552
EM-13960,509,3553
JL-15850,509,3554
MG-18145,509,3555
TP-21130,509,3556
AR-10510,509,3557
DL-13315,509,3558
PB-19150,509,3559
DG-13300,509,3560
JS-15940,509,3561
SP-20620,509,3562
TS-21160,509,3563
CM-12190,509,3564
SB-20290,509,3565
JA-15970,509,3566
CB-12415,509,3567
CK-12595,509,3568
CC-12610,509,3569
JK-16120,509,3570
WB-21850,509,3571
EA-14035,509,3572
CT-11995,509,3573
NB-18580,509,3574
CM-12160,509,3575
RW-19690,509,3576
AS-10285,509,3577
GB-14575,509,3578
AH-10030,509,3579
TH-21235,509,3580
AB-10255,509,3581
SM-20950,509,3582
CB-12025,509,3583
CJ-12010,509,3584
MD-17860,509,3585
PB-19210,509,3586
EB-14110,509,3587
MG-17695,509,3588
LR-17035,509,3589
EH-13765,509,3590
DD-13570,509,3591
NB-18655,509,3592
CS-11950,509,3593
MS-17980,509,3594
SV-20365,509,3595
ES-14080,509,3596
TP-21415,509,3597
ML-17395,509,3598
RD-19660,509,3599
SC-20770,509,3600
AF-10885,509,3601
DB-13210,509,3602
SP-20860,509,3603
QJ-19255,509,3604
SF-20965,509,3605
FP-14320,509,3606
BO-11350,509,3607
RD-19720,509,3608
KT-16480,509,3609
JF-15190,509,3610
AG-10900,509,3611
KE-16420,509,3612
TB-21625,509,3613
DP-13105,509,3614
PP-18955,509,3615
GM-14680,509,3616
BC-11125,509,3617
DB-13270,509,3618
AD-10180,509,3619
FH-14365,510,3620
CK-12205,510,3621
AG-10765,510,3622
CG-12040,510,3623
RB-19795,510,3624
HA-14920,510,3625
AD-10180,510,3626
HM-14860,510,3627
ON-18715,510,3628
AI-10855,510,3629
IM-15070,510,3630
AS-10630,510,3631
DL-13495,510,3632
EP-13915,510,3633
KC-16255,510,3634
NW-18400,510,3635
JF-15565,510,3636
TD-20995,510,3637
FH-14275,510,3638
JC-15340,510,3639
MC-17575,510,3640
MM-17920,510,3641
RA-19285,510,3642
JL-15835,510,3643
AG-10270,510,3644
GB-14530,510,3645
JO-15280,510,3646
KN-16390,510,3647
MA-17560,510,3648
JK-15640,510,3649
RL-19615,510,3650
GA-14725,510,3651
TT-21070,510,3652
KD-16495,510,3653
CV-12805,510,3654
JK-15625,510,3655
AC-10420,510,3656
HG-14845,510,3657
JD-16015,510,3658
BD-11620,510,3659
CC-12370,510,3660
MF-18250,510,3661
CC-12100,510,3662
EH-14185,510,3663
FG-14260,510,3664
BW-11065,510,3665
SS-20410,510,3666
JB-16045,510,3667
DP-13390,510,3668
BD-11770,510,3669
RP-19390,510,3670
BP-11185,510,3671
JP-16135,510,3672
RD-19900,510,3673
EH-13945,510,3674
BF-10975,510,3675
JW-15955,510,3676
RS-19870,510,3677
AS-10240,510,3678
NH-18610,510,3679
SP-20860,511,3680
PO-18850,511,3681
GD-14590,511,3682
PK-18910,511,3683
JM-15535,511,3684
KH-16360,511,3685
MG-17650,511,3686
RB-19795,511,3687
SD-20485,511,3688
Co-12640,511,3689
PL-18925,511,3690
SF-20200,511,3691
QJ-19255,511,3692
DK-12835,511,3693
TS-21610,511,3694
JK-15370,511,3695
MB-18085,511,3696
CH-12070,511,3697
CC-12430,511,3698
EH-14005,511,3699
BS-11665,511,3700
BD-11320,511,3701
DV-13045,511,3702
AB-10060,511,3703
CL-11890,511,3704
AS-10090,511,3705
KM-16225,511,3706
RB-19330,511,3707
ML-17410,511,3708
MG-17680,511,3709
VT-21700,511,3710
CC-12475,511,3711
BD-11770,511,3712
MA-17560,511,3713
DM-13015,511,3714
EB-13870,511,3715
BN-11470,511,3716
CC-12220,511,3717
MC-17605,511,3718
RB-19465,511,3719
BP-11185,511,3720
EH-14185,511,3721
Dp-13240,511,3722
CM-12160,511,3723
AW-10930,511,3724
SP-20545,511,3725
JC-15775,511,3726
HG-14965,511,3727
EA-14035,511,3728
NB-18655,511,3729
AR-10345,511,3730
BS-11755,511,3731
AC-10615,511,3732
EJ-13720,511,3733
HD-14785,511,3734
FO-14305,511,3735
WB-21850,511,3736
BM-11785,511,3737
FM-14290,511,3738
MD-17350,511,3739
FM-14215,511,3740
JO-15550,512,3741
MH-18115,512,3742
AA-10645,512,3743
AH-10075,512,3744
GP-14740,513,3745
MS-17770,513,3746
BP-11155,513,3747
SC-20440,513,3748
BD-11605,513,3749
DK-13375,513,3750
CJ-12010,514,3751
SM-20320,514,3752
MZ-17515,515,3753
TS-21430,515,3754
CL-12565,515,3755
TB-21055,515,3756
TS-21160,516,3757
NC-18625,516,3758
BT-11395,517,3759
AH-10195,518,3760
OT-18730,518,3761
LH-16900,519,3762
SV-20365,519,3763
GB-14530,519,3764
LS-17230,519,3765
KH-16360,519,3766
TT-21220,519,3767
SC-20725,520,3768
MM-17260,520,3769
SF-20965,520,3770
IL-15100,520,3771
TS-21370,520,3772
CA-12265,520,3773
GR-14560,520,3774
PW-19240,520,3775
LB-16795,520,3776
MC-18130,521,3777
ME-17725,521,3778
CB-12535,521,3779
KL-16645,521,3780
JD-16150,521,3781
YC-21895,521,3782
BH-11710,521,3783
LE-16810,521,3784
MY-18295,521,3785
JL-15235,521,3786
VM-21835,521,3787
HL-15040,521,3788
PK-19075,521,3789
YS-21880,521,3790
KB-16315,521,3791
SJ-20500,521,3792
DB-13660,521,3793
EM-14140,521,3794
HK-14890,521,3795
TH-21115,521,3796
JM-16195,521,3797
DB-13555,521,3798
PP-18955,521,3799
CW-11905,521,3800
HE-14800,521,3801
JC-15775,521,3802
JJ-15445,521,3803
JM-15265,522,3804
DL-13315,522,3805
AS-10225,522,3806
NM-18445,522,3807
RF-19840,522,3808
CV-12805,522,3809
JG-15805,522,3810
EM-14065,522,3811
EB-13705,522,3812
JF-15415,522,3813
SR-20740,522,3814
DJ-13630,522,3815
HP-14815,522,3816
TS-21610,522,3817
RH-19495,522,3818
BM-11140,522,3819
MO-17800,522,3820
KD-16270,522,3821
HA-14905,522,3822
CG-12040,522,3823
DL-13495,522,3824
AR-10540,522,3825
NP-18325,522,3826
MR-17545,522,3827
GM-14680,522,3828
CP-12340,522,3829
TB-21250,522,3830
RA-19285,522,3831
SK-19990,522,3832
TA-21385,522,3833
CP-12085,522,3834
DK-13375,522,3835
TT-21265,522,3836
JC-15340,522,3837
CS-12355,522,3838
EC-14050,522,3839
SH-20395,522,3840
FH-14275,522,3841
CC-12475,522,3842
AR-10510,522,3843
TC-21535,522,3844
CC-12430,522,3845
KA-16525,522,3846
AH-10690,522,3847
FM-14380,522,3848
JG-15160,522,3849
CK-12595,522,3850
JE-15475,522,3851
HG-14845,522,3852
TS-21340,522,3853
DW-13540,522,3854
TH-21235,522,3855
RF-19735,522,3856
MA-17560,522,3857
TB-21280,522,3858
CD-11920,522,3859
RD-19720,522,3860
SC-20725,522,3861
AH-10210,522,3862
AJ-10795,522,3863
AZ-10750,522,3864
AH-10195,522,3865
MM-18055,522,3866
PS-18970,522,3867
JL-15835,522,3868
NW-18400,522,3869
JK-15625,522,3870
BD-11770,522,3871
RF-19345,522,3872
RB-19465,522,3873
CC-12220,522,3874
BW-11110,522,3875
BT-11530,522,3876
GT-14710,522,3877
TB-21400,522,3878
GW-14605,522,3879
JF-15190,522,3880
CM-12115,522,3881
CS-11860,522,3882
BP-11095,522,3883
